id,count
efff5ae4-5964-4f07-97a8-209bd899e543,67
f08ad6ee-e308-4cd4-952a-82356ffe0397,64
6fd361fe-81bf-439c-b0d8-636be8e2c390,91
f8e3ac60-1ac2-4a5f-895f-be35c1b465d4,25
2436fe97-2608-4842-a8ea-e64fb13be625,13
2e81a12d-1eb8-4d87-81fa-14e828ca93b1,13
e77a3ec0-f037-4bea-9373-3938730c0100,25
3f67b797-8c0a-4a4a-b794-729e2f259046,31
e3ce82f1-95c0-4e4c-a60d-f4a86876d25f,36
2139e7db-b323-4df6-8b73-28a3dd98f8a3,25
313e2c85-b7da-40f6-b447-4cf582ead463,13
0a49e74f-27c4-45de-b321-6303ac7ba1e5,13
3a342d5d-57a1-4c5b-b2b8-ec2138c90c40,29
1dd30cf1-e7f8-4103-ade3-b04f861ab4ab,25
b1322aa0-a181-4c60-9453-39ed10723735,175
60172d72-fa03-4301-b84a-79cb47d3227c,19
3fb42637-e5a0-4630-b6cc-92a7760ecd4b,1590
a3dc37f5-c568-4e07-9ea5-b5e0597ca937,253
72aa0ce5-0835-4bb0-81ed-2e5ad037f963,25
924c6d44-36ca-467c-a49e-330938239433,36
8c1e4a20-d06f-4a10-97cb-0aaef9ab332c,29
ccfe7887-bc7d-4b28-94c0-72d5ef4be11f,36
5754458c-67f0-4034-91c7-7f53febc1361,31
6ad28f8e-610c-45af-b06f-f77d5f9a92d5,25
1b1a430b-0617-4f0d-aa9f-2bce1e2d21fd,36
75874437-81c8-4d78-83a5-58ef2f85451a,25
3c2294a2-52ce-4753-90af-dba57080dde7,66
8d6820cb-b4b6-4bec-9b1b-c33b7f614c76,55
d71c7421-f9a7-462f-9bef-61f8f85b3b23,31
2387ac16-ec30-4def-a671-83145b6e9fe5,36
9ca329f8-3421-4e77-b15e-e0e25b4755fd,36
ab25e8b5-70b7-4110-8c96-0546001f47aa,535
