id,count
3f763156-cdf6-4e39-9572-40ae2b5284a4,25
7dfba7e3-9f1b-4200-8412-d71f45793375,64
f2d839be-ffc4-413a-95f5-a6de2a21d089,11
9b29f45f-2465-4df0-8328-5bed762d975d,7
28dfa604-8a00-4506-b6d0-60be7edbeb3f,10
2139e7db-b323-4df6-8b73-28a3dd98f8a3,9
0e433adb-e9b6-4a96-ba1f-763a6c796096,10
be4ba82c-d76a-477c-93a6-640baf51a029,29
e2fbf957-5c37-41fb-ab74-d408d9109cc8,83
3fb42637-e5a0-4630-b6cc-92a7760ecd4b,13
e3ce82f1-95c0-4e4c-a60d-f4a86876d25f,7
3939b558-0d5f-4c93-af33-709d95ee3dcc,19
246e7dac-04f9-41b5-90ad-98c6f6ab93b6,10
b7be2520-a383-4420-95b1-97454f9c641a,7
b1322aa0-a181-4c60-9453-39ed10723735,4268
7f5ff422-7eec-4394-9a3e-b5c513f74e01,10
44de5c5d-3317-4e76-b96e-92b42db78fad,10
c0b062dd-2907-4c71-bda2-2da9abc26984,13
882069fe-f568-4037-9251-df9d55379bf4,10
9241185f-695d-4b9b-91e1-6878d13ccbe7,7
6ad28f8e-610c-45af-b06f-f77d5f9a92d5,9
fd1af42a-b301-4fbb-b899-c5241490ba48,7
