id,count
10353c51-d348-4cdd-b955-9d4379232460,10
dc885e84-db5c-4e65-9157-8d966f850893,19
b9c5c538-2883-407e-b62c-c721231f1396,4
d65fd431-5ed6-46d1-ae0b-14ed31298307,15
2a0719d3-ed86-4ca4-91e6-d887e6d0e48d,4
b5240509-c0ac-4a88-abd8-1749def911d7,19
5782b562-2949-4afc-8692-e534f7aed30b,4
101385a7-ec1b-4540-b905-f63da122014a,4
3691c589-2c20-4bdb-b5b8-0aa45717d808,1528
fc889219-0f31-4223-a6c8-495f14cf6c67,7
a69e512e-ac03-4379-b28b-e5c36e0fb7f6,7
6082476b-29b2-472a-9cd7-0258e36dace2,29
9e173cfb-f156-4e53-806f-05ed96f89c2d,604
e3704b16-dd34-4b49-adef-fd70a38ba10a,10
24c39f65-3828-45a8-9cb6-e8829a31ce7d,169
48a62b76-c39a-4ed5-8030-f501c3f04959,28
16100db0-a7f4-445f-86c4-292819676e6c,7
29a57d9d-2b86-4306-9c9d-d2da4c06011c,1269
e679bc4f-47d5-4cbc-ab27-0980c4165882,13
7099d3d1-fa0d-435e-a0ff-0a5274bb523e,16
870d5ef9-b819-41a9-be3d-469b92f02e14,85
8bba5e58-95c1-424f-981e-f00fb1e80e0b,1609
f0277ea4-30c6-425e-b5b7-7490513a42b2,31
82994ec6-2ae6-4b42-9d88-60e89ff3f009,19
65fbd6d8-18fe-4af0-89b8-f74636ff54f2,13
2a963cd2-66c4-40a8-83da-04795c41d0ed,2357
24a8ee6f-5e78-45fa-9724-2e44d8c61e6f,4
bac1e387-84a5-4906-bdb6-36b17fcc9b3d,2629
75f09e36-3078-4e0a-b1d0-5b83308afd56,10
7f9e1222-6f49-4ee3-979d-2ad8f14d71ab,37
