id,count
3c2294a2-52ce-4753-90af-dba57080dde7,152
8df7b9ae-3bfc-4a9e-baa7-6198090b01aa,9
85fcda6f-1474-45d2-ac2c-f158d5a0a4ba,25
9b6c3e05-de9a-4422-a868-12ae738ce309,25
ab25e8b5-70b7-4110-8c96-0546001f47aa,17
43c04d4c-710d-4617-8372-5fcbcccb819a,25
7179f744-6a8f-4056-a158-911b3ce60a4a,25
6fba214d-300c-4f2d-8e0f-e7ec6c914ffa,25
121eb38b-4ca2-4cba-befe-8d30c8dd2de9,28
8a0e33af-e8a9-4057-8df3-ac8b6a4a1103,25
f6f0f6b1-bfd4-4903-8180-115dfc0a6366,25
96ef1e51-2a9e-4f2c-b6ab-e950f1d0b5af,9
e59e9fc0-7967-462b-b585-2f82fd21acc6,33
3fb42637-e5a0-4630-b6cc-92a7760ecd4b,49
28e77c54-3a10-4269-bab5-ab1a4e41442a,3
35daca10-9127-4410-8234-e8bc93fdbd3d,25
e1aab8bc-d931-4529-b2b9-6b0bc696427c,4
fc29d4e0-ca15-4264-9dcb-58c433207f5a,27
9ca329f8-3421-4e77-b15e-e0e25b4755fd,28
2387ac16-ec30-4def-a671-83145b6e9fe5,28
ef42bd56-3e0e-46de-ac6f-f2e619e0eb63,17
9c839d27-26cc-46ad-b8df-1e5fc047d807,25
90cb1104-d492-486b-ac49-4662a6954274,37
914f18b1-8c38-45ba-ab5b-dbef6703a8bf,33
2646b71a-55a3-4565-842e-d00ee4cc62ba,25
7f975a96-ed62-4c5f-9c71-568659429060,17
b2c5d5ce-af62-4bee-8835-166c48954abf,17
43807158-9c18-4f65-be05-24d88bbc1e8f,7
26135bef-6f42-4131-9f85-5d2935f45262,17
b1322aa0-a181-4c60-9453-39ed10723735,3
abf0f3dc-73ff-47a2-b6f3-025ac374a57c,25
2e81a12d-1eb8-4d87-81fa-14e828ca93b1,3
f1330def-84a8-4e4c-bbc0-20353f01c4c1,136
b9068157-ffdd-459c-9d34-cc00a448bc2a,13
d45d961a-c19a-4b7d-92f5-3b4682021d09,7
948eedd3-c877-4723-bacc-06ef4cd1df42,52
6fd361fe-81bf-439c-b0d8-636be8e2c390,17
f777e17d-5fba-4b7e-925f-55f094d97850,17
af99b690-dca6-42e3-ae78-4b132032642c,49
811985f4-4011-4069-96a3-abf615235228,9
5754458c-67f0-4034-91c7-7f53febc1361,9
d149ed2e-376c-44f7-92fa-a55008b8ea20,25
d33e356e-6b5a-4bdd-a544-b2d286acc1ae,7
aedb130b-edbc-45fa-8059-19208d3fbb8b,19
