id,count
77f1ebaa-6c71-443a-a63b-ad30e6cd21a1,103
ee155581-fe2c-4f84-aee0-ac0051640c05,19
d3efbcfc-c6e2-4139-a8f6-4e3e2715a6f8,7
66428ba5-5916-4912-8555-07c50268e1f7,25
f58882a0-0957-42ea-8cb1-2e1b5ceb68ba,23
85028edc-fb6b-4f8a-ae8d-0e8120e39e01,343
35ca4253-5cee-470f-a092-a33407b18fdb,7
01180596-8312-443f-9e83-5edaf7fd63bc,7
1fb2d4cb-c841-4e36-8d74-69be6aad09d7,7
7dd7e7de-95ee-4a27-bff5-eeff2c4a4d94,37
73ff42eb-3fd2-417b-808a-1d3e8bb60311,285
9832bc84-0ff2-4b87-bc16-f7c6f6c34f71,9
833192d6-d51e-4e5c-b601-69e80475343f,1432
1dba4d60-e60c-42d2-8426-1c8f3522cbce,5
8c7a1f48-0977-402b-8161-02e88aed423a,577
cc41100c-d93d-4854-aad6-44feeaf152b1,5
e242805a-86ef-4529-9961-42170e4b38c5,6
3c76a3fb-573c-4bc5-94dc-2a1003af71de,9
ff476b2f-8e78-4c79-b282-8218f3736ccb,7
