id,count
9db2ef99-881c-4706-bce6-85d5d5df29c7,1615
41863a02-5b57-4440-9a64-fb99e043296b,5
42aad07e-21dd-40b6-bb97-6b1ac9767251,9
6993e77b-3a2a-4e3a-9b6a-bb3442c5eff2,19
fc8dc452-67fa-49ba-8278-fd9e08c62984,13
b1322aa0-a181-4c60-9453-39ed10723735,22
ccfe7887-bc7d-4b28-94c0-72d5ef4be11f,10
e24c05e5-0f02-4cda-b3a3-69c3260f34fa,19
d974bfc0-e736-4d60-82a0-b183f195afa5,555
7dfba7e3-9f1b-4200-8412-d71f45793375,13
47c43471-28bc-44f5-b318-a961ba8bc685,19
aae819d1-f85a-4440-84d8-d6374e2e2269,9
ec5f4f8a-2538-4d48-9d47-9acb5b623bb4,16
281ed02a-9ca9-4c91-97b8-e78655130303,10
0f305673-900b-41cf-8a30-3d3c3fb36177,7
