id,count
f02de526-cba1-43a9-9927-bfabc3d8ba90,993
5ee69520-578a-425b-8a41-00ea74700af4,3
66428ba5-5916-4912-8555-07c50268e1f7,601
9b5b9260-b03a-4281-bb1d-ae4001df826a,65
962fe43d-78e8-48ab-9af2-ede5e4504819,129
f2b5128f-fbd9-4fc7-a9cf-53c55a491411,7
e87551ed-fcc6-4e59-9313-b8349b66fe01,19
1a2a4d8e-6132-4d78-bf3f-cb8ae8ed3ab8,13
3e36d265-da20-4f40-8156-a922600c1a9b,7
4db71e83-bd12-43ea-acd6-bd8c859c921f,729
d257bdfb-87db-4541-992b-23841b5055d5,125
6662aa3e-3924-4775-818e-319186e9717e,23
07cde68f-aa0a-4d01-be68-80306ae3569d,41
37820018-2696-469b-85db-9ad502445b15,3
abaec1de-8ccf-4b0e-9980-d0cf03329182,7
160bde42-6822-44e9-9705-0399dd4ac34a,10
ba73c036-01cd-4667-ac8b-b8857d14b425,8997
f21f8a58-2417-4076-b9a0-e87e92030132,7
8f9895b5-4f37-4550-890b-be62248b638c,13
4b459621-c3a2-4fb9-b120-3e90bdfca55a,5
4f96c670-111a-4d1e-b324-fce41fa3ba95,4
63860b87-1b78-4317-b171-f9526557bbf4,10
b95b2136-f7d1-455d-ad4e-1cf85aa1b37b,1345
56ca55a8-a1c8-413e-b370-206609082302,10
35b071d5-2ec2-45fb-a621-d53d44e665a1,28
73c35364-4b8e-4e45-b4f9-e0bc56d750d2,13
f8154318-8491-4d8d-ae2c-2583ec4b1f89,31
487c07cd-9695-4e97-ab08-e4f40050eea9,58
65fbd6d8-18fe-4af0-89b8-f74636ff54f2,13
93496401-1b44-4600-a057-640a46875345,7
2139e7db-b323-4df6-8b73-28a3dd98f8a3,377
67f8e998-e15a-4cfd-ae77-b24ad5384172,19
92b67418-91c6-4fc6-9e1c-980f509b68c6,11
f7c8fd28-f5f3-4a9a-9c64-fa3d488e226f,226
d54d76b8-daae-4359-b7e9-f063ec32e1b2,9
