id,count
bcdc7853-3d44-42a4-9393-53bb60010a08,5
10353c51-d348-4cdd-b955-9d4379232460,10
6bbb4410-5992-4129-9464-89c1eb08d295,121
66025b61-39c1-4375-9fd0-2647ea9e3034,4
262dd078-f30e-4548-b6f3-ff86009efe44,10
3583e076-5560-4cb5-9660-f68533929104,12
fcc7ef85-2a30-4d39-ab17-7b8b4e4ba063,7
3790ad52-3665-4cb1-b1b3-d04aea868d28,17
60612949-2f41-45ea-802a-3b7c5c063a18,43
88fff209-fcf2-4125-ae56-e21e3a6280a2,15
dc885e84-db5c-4e65-9157-8d966f850893,10
7be27965-108c-4e17-8a8f-55230f497778,53
0bd66d39-8e81-4f64-a82d-56e9868f7c88,7
420dc25e-9c7f-472d-80fb-d6c97dc52673,1967
a8956d8f-9270-4689-8e76-174d75a90d4c,112
cbfb7a82-4bff-464e-9028-5d4cdec68cc2,437
4d875ca7-cca4-42ea-b1f4-72c3677fdd8b,133
a5bea91e-bde6-45f8-9299-2be0e237c3f8,35
28913848-78f1-41b4-9427-e304508b0436,8
9b1abbf7-53eb-4356-8c8d-1956260928cd,449
5ad8072e-f882-49ba-8fb5-d2b1526fc971,7
a3dc37f5-c568-4e07-9ea5-b5e0597ca937,1528
cc12018d-1120-46ae-94b7-655515f7674f,4
88402698-b444-4d2d-b6dd-498f24487391,19
b7932ba5-75aa-4037-a0b5-4f30b8cdad75,1297
dd14bc0b-ede9-499b-b67c-6c1ad98055ad,29
94f9da3c-e5c9-46dd-8337-ad1b19c72f56,5
795c1844-1005-46e2-8dae-514a40dfd9ae,4
757b422b-2bbf-4315-8427-13d359571d62,10
3a721e90-10ac-4e39-af5e-da15d03bba3e,505
fcbc2b71-c335-44cb-a526-6bc633c7bf7b,22
b138aebb-9b41-4e08-b0a8-2336c3487ce6,15
f433a02d-4274-4e75-9574-73ac5bd236d8,28
af98797e-3a05-4c83-b757-8c8ae8226e88,4
05fefb3d-7a07-4dc4-a7bc-915bc1b693dd,52
07cde68f-aa0a-4d01-be68-80306ae3569d,16
2e57e740-02bf-4cc0-8a68-a9b8db5f243d,25
35ca4253-5cee-470f-a092-a33407b18fdb,10
f292583f-3960-4325-860a-94b740e8e7d7,4
2bfd7339-58f2-40af-8854-47d4a0200f2a,7
8b78edf2-37f0-43ae-8cdc-786f6ef70543,4
37820018-2696-469b-85db-9ad502445b15,4
50c97a8d-e868-41b0-b957-1dffbe5ee1af,10
28223c6b-e673-4788-b222-3a1a825c09d9,289
73f429c4-0153-459c-97cd-c5b3ce07ed16,25
3dc579d9-4c6b-4d99-8c2a-9ee897d7c79b,37
3223db1d-096c-418a-a86b-b4082e55a248,10
275c3cb6-b78b-4ae5-8ac4-f37c93a293e6,4
71e9047b-80a0-4d28-92a5-69e243ef8dd4,10
993166b0-23ac-47b3-b521-2debe978f5c9,4
cfd5dc31-2bc4-4868-9723-a84c81847b91,19
79d6c1db-a733-44d6-b763-3c06f601f3b1,9
679e2b2b-3154-4511-87f8-1f64ab368b03,4
eee63a95-93c3-4b7a-8693-77e21210fc9b,13
100ad200-c3d0-4bd7-a9e8-dbc5e8ca186b,4
9e173cfb-f156-4e53-806f-05ed96f89c2d,232
4bf31770-9e3a-4976-ba5c-d17e643d9e86,64
e39a561d-986b-41a7-9db5-e3620ef147b8,25
2b2e1fc9-d320-4991-95cd-5b0faec578c5,829
b9715ae8-7326-4530-9818-80cbfbc37f34,13
a06406a4-10e2-4cb1-9826-ca46e4005eee,1978
3cb183ce-738e-4f35-85cb-61e90b2569fc,10
a9ef5687-3f4b-4f0d-a084-7b92588d8bb0,13
20b21d46-2fc6-4660-ab4f-5084eddd17de,457
7aef3e52-c952-4768-9e11-71b3bf17a116,535
497bfd26-c0ab-4d70-99c6-28700b759695,14060
29a57d9d-2b86-4306-9c9d-d2da4c06011c,5
6e49c12c-6580-4f03-9e77-7b9f6cb1f7ba,4
4ca0fb3f-406f-4976-b08e-a7383708474f,7
15ac2d36-a59b-4323-81c0-611aae475b83,7
b45fff26-dadd-4412-8bf0-aa39d2b0a08c,43
69ed28d7-2c4f-494f-a47d-a87efd522dcc,15
7099d3d1-fa0d-435e-a0ff-0a5274bb523e,46
1e4b168b-334d-4022-ba20-b8c2aa34bce2,25
cb47b7e2-482d-4374-9676-ea75eb2c1715,7
4efd007c-def4-4af3-b674-54c161ad9c69,49
8bb0ec5b-51d2-4347-be94-780e2e9adeef,1642
30276d5d-b051-4498-b885-e3ae0f137c7d,19
b9ea0144-824d-45cd-9692-cc17c0fe8dc9,13
6a7c064b-578c-4e23-82d1-572262247796,29
ed0a7b7d-5b0c-41cb-a949-5d4e880817fc,4
2da3cf7a-63c7-47df-88c0-7d3f75faa917,5
45cde08a-c535-47f5-957c-a5cd80dd80ad,13
51817f01-2692-4301-be82-787e5f47a50a,45
b457be52-202e-4612-a87c-bbd3ee20578e,4
65fbd6d8-18fe-4af0-89b8-f74636ff54f2,13
8b2a0d5e-d119-42b6-bb95-83ce6d75098c,193
d1ad62e0-8366-4219-8994-28221ee342e3,9
87be9348-6a33-4f43-9b4b-f0ad376d3fce,2457
f6230bc1-511d-4a8f-8f8e-0fdac6dd496b,37
8b46070c-f3a0-43da-86f4-1b156fa874aa,22
6dd8d4af-37c3-4d37-8fed-05058c5a437c,25
e4c06af6-e655-46f5-a3f3-6623e0f9c1e6,7
