id,count
a870732a-9679-4e0d-b6dd-7f622aa922b9,7
28bd6871-92c7-45d5-9d8a-bb80d16a3310,47
7f953aee-9490-46e3-8723-0251fc0c4190,5
0b1dd309-23cc-45bc-9cc8-c4d720af371c,4
61466114-e3ff-4d24-8fcd-3cc2e533dfec,25
b7d19d2a-e3f0-4b8f-bfc1-56e74d8c2ba2,5
d0a68253-3b56-4382-9c42-72a4e33e8357,544
16100db0-a7f4-445f-86c4-292819676e6c,4
29a57d9d-2b86-4306-9c9d-d2da4c06011c,952
5efe6eb5-6b74-43c2-82ff-b00cbe38d9b2,3
d00986c4-0681-4742-bb57-193fdb8affa6,5
bff94c6a-de0c-4d48-b318-74aedbdcd3d6,7
041643fc-0d7c-435c-ba92-020873f85df3,241
023e9e48-3100-4a63-af73-2b288f726101,1183
8828c527-e55f-4337-807a-ef53b5f83f5e,17
d54d76b8-daae-4359-b7e9-f063ec32e1b2,961
