id,count
7b3a2781-7575-4e3a-969b-273af910fe61,4
3d8bbec1-1d85-4bc3-8dfa-01935497fb9a,3538
2f7cb05d-30f7-4a61-9ad5-f3a25c3b86b4,7
7dcdcc5c-7782-4879-956d-2ec7a2037f74,7
8008eaa1-1db2-4a9b-96e7-4032161f7e71,10
a03745be-8b7a-4ee1-9707-cfeb83cd9145,17
43455ef4-fe74-40e0-b4fc-d32b1f72acf2,4
f3aa13d5-a114-4656-955d-124e84ef98c1,13
cdb1e809-8fee-4001-b759-6a470a264d04,7
a143436f-8b49-4ded-b7af-440760a5cf81,109
c389d806-c62d-4433-966e-c7e1abe77022,600
c3c4459a-160b-4986-97d2-1394008ca839,15
65fbd6d8-18fe-4af0-89b8-f74636ff54f2,13
75f6f6a4-ae73-440f-a794-9317264bbe42,13
