id,count
0e433adb-e9b6-4a96-ba1f-763a6c796096,139
17b7ec85-ad43-4dad-92d5-ca92af078c1a,753
e3ce82f1-95c0-4e4c-a60d-f4a86876d25f,1840
13d91724-d9fa-4b38-ad5b-a99e401d2b71,4
401e2c04-3286-4cce-b2ab-7d9f879830a7,1403
f510b975-fe23-4e80-9157-0ee9d6e214d7,151
5f65f1ca-29c8-4436-ae9b-f3658b3dfa1b,151
d9bb98cd-1d5e-4ad4-bc43-d2dfc425e7e7,105
f08ad6ee-e308-4cd4-952a-82356ffe0397,139
51817f01-2692-4301-be82-787e5f47a50a,139
3577e501-8c1e-43fc-ba93-6437e398b35b,151
71540b1f-2139-42bc-935c-8ce1f007f54b,151
f2721f98-9c20-4e18-adb6-fa4f125c3983,301
c7fee1fd-e575-4360-93da-715e59b1e92c,601
7dd7e7de-95ee-4a27-bff5-eeff2c4a4d94,651
b138aebb-9b41-4e08-b0a8-2336c3487ce6,79
75874437-81c8-4d78-83a5-58ef2f85451a,451
f172626a-2cc5-4b02-b242-467e490e0d2d,331
b1322aa0-a181-4c60-9453-39ed10723735,301
7dfba7e3-9f1b-4200-8412-d71f45793375,514
e6d312ba-c075-4fe6-ac67-2b46d4b4ff14,4
f292583f-3960-4325-860a-94b740e8e7d7,151
b9068157-ffdd-459c-9d34-cc00a448bc2a,232
4efd007c-def4-4af3-b674-54c161ad9c69,457
6e8b0ac0-6f88-4acb-87d8-c75ba52fe0ab,101
226749e8-4c4a-444d-84e3-d68afbbb2775,10
9e6b7bd8-3796-4e4d-ae52-b33a9ed42ca9,76
4b600833-0cef-4802-8d34-12f21aa71929,601
e823bf21-310c-45c9-99b2-5956090575a7,76
c06d1222-974e-4bf7-9a97-58b2f070c04d,601
10f6f86a-a1e6-4a03-9860-c442320ef4ff,189
