id,count
af241366-0d7b-4954-80d0-50b3cfea2163,9
9aa6fc33-fb8f-4e2a-9cb8-e9388de631f0,9
65a8d8d8-252b-4962-a252-1a2a38c51433,13
10485b15-f2ba-47db-a3e8-3f8c1aa5ca39,5
3926409b-3ed1-4a52-bb5b-5327e475faa1,4
c0b0eed5-8111-4a10-b369-1155f6228369,13
0dd9f614-4c6f-464b-946a-360775060d1a,5
cdb1e809-8fee-4001-b759-6a470a264d04,5
5b5a32df-039a-4866-943b-b26f0c62885b,13
51642b72-68d0-4d39-8c0f-0149e519739c,9
f6717c86-30d4-4a34-b8fa-6044330dd1b1,7
48a62b76-c39a-4ed5-8030-f501c3f04959,13
8844cc29-8c24-437c-9547-d4a719cb2095,9
10ebf2c3-6534-4ffb-a45e-9e4e9af56628,5
3691c589-2c20-4bdb-b5b8-0aa45717d808,9
468de7df-71fd-4601-8ae4-52f0d3ad3791,5
a143436f-8b49-4ded-b7af-440760a5cf81,17
a03745be-8b7a-4ee1-9707-cfeb83cd9145,91
406c4737-e64d-4506-96f8-2baeb3e4a3f6,7
dc885e84-db5c-4e65-9157-8d966f850893,9
533b94f0-9bdc-492e-98ed-0219bf75077a,17
e4dd4b0d-7691-4b5d-8588-c9302fcfd0fc,13
a29ff907-ab94-44ab-8c14-34ba9d580661,7
