id,count
bfe0adef-d0de-48de-8e2d-044736115cef,4
02a9dff0-7b65-4254-b32a-8391900a2b9e,7
fc8dc452-67fa-49ba-8278-fd9e08c62984,13
3b106186-e6f5-4185-aa77-915c42e7d3f6,22
700e9e9e-f955-4ce5-8839-eb75aef10004,289
9ad15850-9f03-4451-94af-a6cebabd6468,7
4fcf8550-e1ec-48f9-94c4-225e78d92a19,9
d2062ed2-d1cb-4181-aaa6-713beedfc51a,4
a9f830e3-f639-4279-b631-85dc3458c7e6,15
78f53443-8047-4b8e-aa23-c5e75a39018f,10
a3b95f7f-5cf2-4e22-9eb9-22a31a4476e6,25
61a940e1-2d29-4032-a95e-905eab084414,10
60e682e7-3465-4a91-bfb6-c87ee27b4221,73
