id,count
371d8eb5-9c37-4ec9-ba49-3da23ecda488,3
645b4c44-5720-49db-8fc7-53b8eb4b2fcc,25
7179f744-6a8f-4056-a158-911b3ce60a4a,478
e016d3e4-54bf-404d-a6bf-a74e2cfc3860,13
f392201b-2e4b-4c45-ac00-9c3cbf44ad76,5
af99b690-dca6-42e3-ae78-4b132032642c,121
e698460c-d6bf-4d6f-8047-f8e1dfee1c10,3
3884230b-4860-4b92-8b6c-c7a1da01a55a,5
13e139df-e116-473b-9630-3d869b410304,7
72aa0ce5-0835-4bb0-81ed-2e5ad037f963,19
de5d0194-5ede-4187-8a79-4692d96bd905,13
6a2dbaf6-812f-433f-92eb-be04bc3c01ce,3
2d70dd5c-6e4c-4bfd-87cc-7f7599c22015,4
