id,count
635c1964-220a-4783-a00b-0065943c15e4,5
3d8bbec1-1d85-4bc3-8dfa-01935497fb9a,1581
45f99ace-10c6-4f43-b7eb-f243b8e5353c,1581
75fbe2bb-0290-4bf2-ba1e-3fe31267c12f,12611
cc743049-c779-4ab5-9ff1-3f25511bd763,49
f769dfaf-e353-4105-b244-445594081553,136
71540b1f-2139-42bc-935c-8ce1f007f54b,5
dc14d982-8ad1-423b-9a6b-d21a5bbab103,990
c389d806-c62d-4433-966e-c7e1abe77022,13
b133681b-eb74-4831-a4be-37ffcb101c6f,7
b03be492-7f9b-4e6d-9d9f-8708743d8c08,1390
cfd5dc31-2bc4-4868-9723-a84c81847b91,1186
c1a0594c-f194-41e5-abe4-0fbdc53a8270,1186
b072ddbc-2775-429e-a945-c39fb1daf957,25
4c9cad39-83c4-43f7-9ffd-e8be29e8568b,37
4476a5da-3e97-4e46-af31-762ac6d50282,25
769feea4-92f2-407e-b78f-fb3223c474f6,5
61466114-e3ff-4d24-8fcd-3cc2e533dfec,3
59228011-52a9-43a1-a7f6-7903f8eac1ac,5
7b653611-bd1d-45f3-b79b-9d8c8ca093ff,4
d59076c2-9d53-4b38-8397-5acad56ba6d8,1261
475ef5ad-e048-4f12-9d88-a5eb60f03fbc,1204
9777e510-8bd6-48ff-bc52-1be21220194c,1581
b154a260-9d05-48f2-b1c9-d6f7c3d29295,5
eee63a95-93c3-4b7a-8693-77e21210fc9b,1581
0c036edd-d5c1-4f97-be7c-45ac49018e62,22
