id,count
1d3f51cc-5f2d-4d2f-8bce-442409af9622,115
ada28621-340a-4aeb-bc9b-e3fa17ac198f,13
e20bccbf-ad6e-4679-838d-79ed5eea0aff,7
948eedd3-c877-4723-bacc-06ef4cd1df42,4
746435fa-0ff7-46bf-b252-c91c1eb48da3,9
220184fc-af02-42ad-87ed-082542eb4aea,448
e4a1cc60-86da-4dca-a40b-0c6a613f9f0e,5
321c1113-7dd3-4c8e-a194-fcaeeff37588,9
c149e798-a886-4967-8e4c-dd8f8a2b38c1,7
7f6c7a91-c273-4314-95fa-77b249eaa95c,25
66a1624a-2674-4272-ae6e-9739573f960e,13
c2b10328-a465-4319-810f-57f2ae413ae4,49
21281183-de1a-4779-bc0a-228b1622138a,16
9583d7b0-642d-4a6c-91e5-01ce96549792,10
