id,count
83ab9578-63d6-4ec3-b879-914ed00b0d3a,17
2139e7db-b323-4df6-8b73-28a3dd98f8a3,9
f6dbc323-1c11-4b03-9f83-c792afd4e129,5
824c8672-74c8-46b8-9696-70459b996ea4,5
b03be492-7f9b-4e6d-9d9f-8708743d8c08,13
c5dc6919-4e09-4d40-baf4-c47b9f162a73,9
2cb26892-a9bc-406e-afe9-195c6411593b,7
3a8dc58a-e5bf-4181-ac42-5e34d8089a37,7
71540b1f-2139-42bc-935c-8ce1f007f54b,9
002784c9-b13d-4685-bdbe-595dc062fb75,13
789e2730-3805-49e7-9673-1b76d7bbe05d,5
c8db96d1-f5c1-4d06-821b-d7d60159c8dc,5
7d176ca1-c531-4a16-b84b-3f0ffa92821a,13
d90e4239-4b9a-472b-9019-a29f00a27151,13
3d8bbec1-1d85-4bc3-8dfa-01935497fb9a,7
9b129d55-dfc3-4fd2-affd-0426a28240ae,7
68cc2923-c869-40c0-b8e5-79d70ae4ff7e,5
0b31d6e7-f6f3-4c93-84cf-e05611a5e8bb,5
12c9faa0-7a9b-44c2-8dd0-4460bc9c7da4,5
ce257995-2ea7-4348-915c-99b36951b80e,13
797427ff-fcd3-4a32-adf7-0c8fa344d47a,5
85ab46ad-09d6-48dc-ab23-87756d0d9c07,7
39ee5831-09a5-4b34-b8bc-80618df2b3d8,9
bf6d4979-af85-40f3-8294-c88cc85f0536,7
16100db0-a7f4-445f-86c4-292819676e6c,5
11e2e0fa-a8c3-4ad9-8f96-0bf8d70c125e,7
e754f43c-06b3-43e2-ad02-1238f5fd936d,5
