id,count
505ca387-b1af-48fe-a384-9c1a56062405,4
a3dc37f5-c568-4e07-9ea5-b5e0597ca937,5
ce10af01-4a5a-4704-976e-191d20cf24b4,4
281ed02a-9ca9-4c91-97b8-e78655130303,7
c1cceb95-7bf2-46a9-8bd4-dd32a2dc25de,10
44de5c5d-3317-4e76-b96e-92b42db78fad,4
6993e77b-3a2a-4e3a-9b6a-bb3442c5eff2,4
d3610dd3-f861-4c12-8db3-02a09afd293e,17
824c8672-74c8-46b8-9696-70459b996ea4,4
c799d146-a02a-411c-9bb7-0c0f367cf2bf,4
e3841c69-5c06-4bd2-8582-d9bfb4ce451a,4
2b3b9eef-ca5a-42f7-a444-2a764aae864d,4
ee2fa988-ef19-4c30-b55c-9659f238e27c,10
1e9975b9-a968-48dc-b5c1-9ed1c090f694,7
59389d4f-6686-44e5-82fb-6e16a2876428,7
3757c1ed-fe18-49f7-abbb-e89697938e62,13
76f5b900-04a3-4983-be08-e60b719f0cbb,4
5effbe62-6ee0-4870-bb8a-2efc28b0f76b,4
c3092743-99e2-4f12-959b-9b887a68bd90,4
8ecfcade-3b7c-4792-8711-5a546a863b9a,4
16100db0-a7f4-445f-86c4-292819676e6c,4
aaf4ad57-b374-43c4-9e5c-1ba6f35f147d,3
fb5b4445-85ed-4116-9744-efe7c4364d4e,4
65d2c8ac-8ba9-4788-a2f4-2084b4874ba8,5
8b78edf2-37f0-43ae-8cdc-786f6ef70543,4
a66b7488-ec83-4a28-acf3-9ead87165f3d,4
9a1822f4-8a13-42f3-9a33-c8dea63c4a41,4
66a1624a-2674-4272-ae6e-9739573f960e,5
42aad07e-21dd-40b6-bb97-6b1ac9767251,4
ae231c34-50e8-4eb1-b53c-a738e1a97621,4
