id,count
5d4d6f08-6abf-4caf-bea6-895298c23732,5
d757e659-f68b-4eba-a9c2-fcd6ae530f34,4
d3d868cd-8ea5-4cda-a6e6-6b7b6f459f65,209
6b0fd895-6e6c-445d-a35d-4e637d21f2a2,13
50d3aaa4-cd97-445f-80ad-5e929464294b,7
b1322aa0-a181-4c60-9453-39ed10723735,13
2ed1a3b7-e616-4483-a422-a4533c705989,29
65b7c335-9ca5-41ea-8e1a-85b78bc241eb,19
75d00ad0-7476-48c2-a47c-ff6d8246f454,17
7f953aee-9490-46e3-8723-0251fc0c4190,229
0964e9ed-658d-4e7b-a269-aa2a5c9cb10a,13
51d8459f-d2cd-414e-8094-14679c9ed89f,19
d2062ed2-d1cb-4181-aaa6-713beedfc51a,4
e242805a-86ef-4529-9961-42170e4b38c5,13
87757a91-a785-445f-8c35-892c6961a22f,7
48b408af-134c-4435-b058-bf75b3b79b8a,65
9583d7b0-642d-4a6c-91e5-01ce96549792,25
0b62a223-6b30-4f39-bb68-a25e018d18c9,31
256c7583-0f1a-4497-a108-283338a1ffd3,581
565d20eb-9763-4d1f-b41c-b5fd4f1549f2,31
b25100b3-461a-4d1f-ba67-c8719cf64ece,10
