id,count
e20bccbf-ad6e-4679-838d-79ed5eea0aff,7
cc12018d-1120-46ae-94b7-655515f7674f,5
b138aebb-9b41-4e08-b0a8-2336c3487ce6,25
aa8f36de-5208-4d03-a23c-d5a1ecb14e9f,4
867171b3-50fd-4d58-8298-5765d041ea49,9
59dfd762-98bd-4c4c-a357-59a7bfad5650,10
5d1c1a95-0767-4bf0-8f6b-93b31c2ce774,10
1e28e072-cfbe-4fac-9c73-f91cef2ace0d,11
f21f8a58-2417-4076-b9a0-e87e92030132,49
52020ae1-f6a0-4cbc-8ff9-7d9c40243066,10
16100db0-a7f4-445f-86c4-292819676e6c,5
9583d7b0-642d-4a6c-91e5-01ce96549792,7
250d5160-0140-4c57-bf13-02c17fadf799,13
