id,count
34dd71e3-2428-4cec-93ae-a8ff0fa5995b,1201
5b573847-b8ed-49c4-96a7-3cbe46162eef,9
10353c51-d348-4cdd-b955-9d4379232460,115
d620ad5f-050b-4b12-8ba2-bd7092babb1d,5
6b0fd895-6e6c-445d-a35d-4e637d21f2a2,17
76f3d487-b84f-444c-a2e8-1f473b3391bc,61
7ce98402-30d2-430e-a176-39d0b01de5ab,3
75874437-81c8-4d78-83a5-58ef2f85451a,21
3f9447d4-fec6-4f59-8d8f-a645a9e44cfd,9
a04c446c-9b20-47c5-88c8-f5b79e2a6d29,4617
bd1fb24d-ed95-48ea-8d69-004080c0fbb3,5
049f5ca3-f216-4b4e-8440-c3746f9c74df,9
b681afff-18ed-4e3a-91ab-005c342342fb,5
0c036edd-d5c1-4f97-be7c-45ac49018e62,7
962fe43d-78e8-48ab-9af2-ede5e4504819,33
a49e3040-620f-432f-95b2-7d38ea54f3a8,415
0dadbe77-fc0f-412e-bf72-43c59a8d7d31,19
556c8c55-3573-4d44-ba77-b3e71daf2110,125
83091e44-0fab-4088-bbb9-222572ce353d,4
f96c558d-75b0-4b62-acae-c23fe3f69c74,4
b9c5c538-2883-407e-b62c-c721231f1396,4
eb3be60f-6247-44c6-8beb-016a0cc0befa,25
28913848-78f1-41b4-9427-e304508b0436,7
e317f124-4511-45fc-b215-936292397785,865
2630c27e-14cb-439e-a69e-d0ca79678282,33
cc12018d-1120-46ae-94b7-655515f7674f,4
1d4f5ead-0fb0-47ab-8519-f3bd54513261,16
15216df6-72dc-4eeb-a412-68496d72308d,10
d257bdfb-87db-4541-992b-23841b5055d5,13
28bd6871-92c7-45d5-9d8a-bb80d16a3310,13
17b7ec85-ad43-4dad-92d5-ca92af078c1a,7
a75da38f-8cb5-44bf-b1cb-c0cc9c2f48a9,28
b47b37ee-2771-4f97-85b0-448a3d707a0e,487
4d521715-542f-4dde-a679-273ce5cb4c4e,33
b138aebb-9b41-4e08-b0a8-2336c3487ce6,18
f2e60137-41cc-4e28-9d81-4667f0124fbf,9
53f53db6-d6ce-4d1e-9e99-be01a49a1549,7
7468a8b3-7cb5-4df8-aebc-2c50da856fcb,237
07cde68f-aa0a-4d01-be68-80306ae3569d,21
71540b1f-2139-42bc-935c-8ce1f007f54b,3
867171b3-50fd-4d58-8298-5765d041ea49,31
e2596d2c-4fc5-4ba6-945c-b7504887619c,4
61466114-e3ff-4d24-8fcd-3cc2e533dfec,75
37820018-2696-469b-85db-9ad502445b15,9
7b4e71b6-9d1b-4096-9b9c-2c97c69cb34e,7
4354c610-a4d3-4d87-9cf9-01301119181e,9
d0a68253-3b56-4382-9c42-72a4e33e8357,31
1de7e7f0-4723-495b-a37e-89b109db458d,5
4d7ac5d9-6068-41ad-bdd2-fee1e86b1ffe,15
71e9047b-80a0-4d28-92a5-69e243ef8dd4,7
993166b0-23ac-47b3-b521-2debe978f5c9,6
3add5bc0-f37d-42b9-b073-43060c36c527,479
e74484b9-7924-4cf8-a0d4-2dbac48d3e69,13
636368eb-8880-40bc-8fa3-ce94eb227156,1147
a7ca5bfd-1c8b-4af9-b1f5-2211365ba7d7,3
4f6ecd87-2c33-4496-aee4-ccbc75c14ff0,4
a69e512e-ac03-4379-b28b-e5c36e0fb7f6,9
f21f8a58-2417-4076-b9a0-e87e92030132,4
30fdfcc2-6339-46cd-b169-b5f84e8f488e,5
e20bccbf-ad6e-4679-838d-79ed5eea0aff,21
f3ba9924-94a6-45e8-9ae2-6ac31b5049d4,9
100ad200-c3d0-4bd7-a9e8-dbc5e8ca186b,3
b0f66f58-ce34-4fb5-bdff-34b4e17bbb98,7
16cdd4b5-25f4-4845-a5bb-9c5978ae5901,4
66fe6be2-b46f-4b72-8593-28f1eabb5b32,73
3d754554-33be-4f43-bbdf-b0e82f5db734,527
9e706d49-6705-4255-bff6-17ed0626999d,4
8ca4d309-d836-4633-9bf1-3b0b51a96025,13
43455ef4-fe74-40e0-b4fc-d32b1f72acf2,383
16100db0-a7f4-445f-86c4-292819676e6c,2
5049f705-5bff-4745-8f38-5d88f2213b11,7
1f06cc00-9473-4281-b602-3bced82a6de4,33
d00986c4-0681-4742-bb57-193fdb8affa6,4
3a4ae6ce-461c-44bd-83e6-2efc1a1c1b3e,7
e042a0ca-87ca-4f23-9bf2-fbb57fcab976,33
68cc2923-c869-40c0-b8e5-79d70ae4ff7e,4
cd9c0d57-9f01-48a4-9f87-68b719320bb3,13
c9e651b3-3ff6-4f3b-9b29-023b8b50bd6d,57
6a7c064b-578c-4e23-82d1-572262247796,1501
be74cc4d-9b29-4815-a448-ff30b0864dde,4
a143436f-8b49-4ded-b7af-440760a5cf81,33
4a29175f-d08b-4ec1-b8ef-af3391291690,10
0c1ee528-4522-4df8-a933-2397fb59344f,13
487c07cd-9695-4e97-ab08-e4f40050eea9,16
aa0963cc-5044-42b9-b079-dd60292cc655,34
c1238fe3-62f9-4330-a7ad-2ad6979d60dd,3
59107446-d3e1-4f74-b077-872743d58d81,1393
1d766a77-0f25-44d7-b777-7db4216c9675,7
1e4aba03-f960-41b0-8222-69ba2ff11206,7
bf6d4979-af85-40f3-8294-c88cc85f0536,7
5470c5a2-08df-4075-8b66-dbde2317aa17,4
0062129c-fd7e-4c1f-a3c7-4ede520f109f,7
49adcbf1-30e9-4a98-a591-9adcc19f41e9,7
da29b803-493a-4346-8227-f76a52c1535b,5
ce736d9a-2a6d-4fe4-a4e8-725420080baa,61
e4c06af6-e655-46f5-a3f3-6623e0f9c1e6,5
d1bb01d2-34b7-415b-b887-146370b8b3d7,3
7f9e1222-6f49-4ee3-979d-2ad8f14d71ab,9
0b31d6e7-f6f3-4c93-84cf-e05611a5e8bb,5
e465d4d2-985f-45da-85f3-92fc6b38ad5a,19
1e0fa9a7-005b-424f-99ba-bb30a527f9ec,13
bf42ad46-8e50-4378-87b1-7c3d49a88733,7
