id,count
881db6e3-66fd-44f4-b071-d568936a821a,25
201e2dc1-3fef-45df-83eb-9bbf2157656b,9
16100db0-a7f4-445f-86c4-292819676e6c,13
cd29c5ad-6538-4808-97ce-c3f930ee6ad1,29
58132564-8e42-439f-b6d1-4b8a3d51a9b0,5
41fa34cf-466f-41c9-95e0-5d5b6e67ad7d,5
e10a8bad-5eb4-4e8e-a850-fdbd3ecc7c27,9
40f457cf-cb03-42ce-98dd-ed7c126a23a0,49
401e2c04-3286-4cce-b2ab-7d9f879830a7,3
c395642e-11a2-48c0-84ba-9dfb4ab6dda9,19
61e61c8f-6f56-4361-9c1b-ffeb0f42d960,25
3c62efd6-54a6-4640-a0c8-da017a493176,5
e1dcb381-b9d7-40f3-b1ff-ea1dce4b8355,5
1f06cc00-9473-4281-b602-3bced82a6de4,181
31931f03-d081-4e3c-93c8-88e2bc8f696a,7
719d8c76-e386-45f7-9a94-38ddd36aa47f,13
17b7ec85-ad43-4dad-92d5-ca92af078c1a,5
54367ec6-3627-4a30-a224-4e588cc464d6,63
948eedd3-c877-4723-bacc-06ef4cd1df42,43
fc275cb3-4c9d-42ca-8951-d59328fe746d,1135
cb08eab9-8b0a-4603-89d0-b3eb9e763673,67
77ce6f13-fd9b-435a-9c26-025d51bf7446,33
7291e1a2-b3e2-434e-bcdc-69503d9966dc,17
71540b1f-2139-42bc-935c-8ce1f007f54b,9
47beccad-9140-49df-b7d6-048d8ab2b317,5
2139e7db-b323-4df6-8b73-28a3dd98f8a3,5
9a6b0a4c-a45e-44ca-8a76-71f23b289960,19
9f599b5a-a678-42ed-930e-85d22e04e4ab,31
9aa6fc33-fb8f-4e2a-9cb8-e9388de631f0,13
ee597ca3-e3c4-42a5-a1bc-b073e1bf8ea7,4
90be5afc-79f2-4cae-a44b-b2a84f2d3eed,25
6cdf3e61-40ac-4161-9f60-d5d4d7bd541b,9
e561af96-f73c-48b1-b421-a1bf0aab1241,7
e20bccbf-ad6e-4679-838d-79ed5eea0aff,61
1e158076-90ce-46ab-923e-5fcb3b6959c7,9
af0701ee-0f48-4e65-99b3-58c459c75dd4,91
5b2ebc20-689c-4efb-bf99-bc750687788e,9
330f7518-74e7-4641-9e95-3503370b5c74,13
ce6145c3-5445-4ccd-a9e3-f331d2d66403,91
16512366-76c7-49a3-82c8-8c96ca4eb53d,10
c4602321-bbf4-4137-afe6-02acbf609f64,9
522f5199-4905-46de-bc65-b2f86dacdb8e,49
6f4adaa7-2dec-40a9-968a-6296a1f829d9,73
4ce92817-e137-400a-b593-3fd855abfd75,17
a8edf928-6d1f-4d84-b488-4ec3cb09ff79,13
4afae9f7-c4f2-447c-8361-55375185f89f,9
ada28621-340a-4aeb-bc9b-e3fa17ac198f,9
8488bd0f-d50f-4e0c-83a1-2dd6d29a054c,5
f5ec367a-d572-4c24-8e9c-b7315d401aa6,9
7e3d1320-42bb-4f1c-867e-43d2128997d1,37
fbcda68b-3840-4c08-b587-c8d64b56ab31,31
bfe2cb9d-923d-4504-9d60-e4a619161d2d,7
bc7f53c0-a9d5-478c-9554-9ccfb0edb9af,13
a8b5a6c2-f639-4a1c-bffa-5165343e906a,16
792ed4e2-1ad7-4412-846e-ff33109ebbd7,17
d40ac1ea-efe0-4861-a50b-0c5ec018a073,9
c8db96d1-f5c1-4d06-821b-d7d60159c8dc,49
a3dc37f5-c568-4e07-9ea5-b5e0597ca937,7
4fd059bd-c0ac-4f6c-bb51-c2f40328114e,13
59389d4f-6686-44e5-82fb-6e16a2876428,13
002784c9-b13d-4685-bdbe-595dc062fb75,9
580ab8be-eebb-46ea-918f-6164cf970dcb,5
af99b690-dca6-42e3-ae78-4b132032642c,31
da29b803-493a-4346-8227-f76a52c1535b,139
6fe20176-d59d-46db-a5df-ef2483fa4f16,31
260d0bc7-1cdf-4805-832e-f4477a72ab33,9
c799d146-a02a-411c-9bb7-0c0f367cf2bf,101
